time,temperature_C,ghi_W_m2,dni_W_m2,dhi_W_m2,wind_speed_m_s,relative_humidity_percent
2020-07-18 12:00:00,15.89,133.0,0.0,133.0,2.9,86.5
2020-07-18 13:00:00,15.62,147.0,0.0,147.0,3.38,86.5
2020-07-18 14:00:00,14.85,125.0,0.0,125.0,2.9,89.5
2020-07-18 15:00:00,14.94,184.0,1.75,183.0,2.62,92.7
2020-07-18 16:00:00,15.03,104.0,0.0,104.0,2.48,89.55
2020-07-18 17:00:00,15.26,39.0,0.0,39.0,2.21,89.55
2020-07-18 18:00:00,15.48,24.0,0.0,24.0,2.28,86.5
2020-07-18 19:00:00,14.79,0.0,-0.0,0.0,2.62,83.45
2020-07-18 20:00:00,14.61,0.0,-0.0,0.0,3.03,83.45
2020-07-18 21:00:00,14.5,0.0,-0.0,0.0,3.24,83.45
2020-07-18 22:00:00,14.55,0.0,-0.0,0.0,3.52,80.55
2020-07-18 23:00:00,14.42,0.0,-0.0,0.0,3.79,83.4
2020-07-19 00:00:00,14.2,0.0,-0.0,0.0,3.93,80.45
2020-07-19 01:00:00,14.27,0.0,-0.0,0.0,4.0,80.45
2020-07-19 02:00:00,14.02,0.0,-0.0,0.0,4.0,80.45
2020-07-19 03:00:00,13.75,0.0,-0.0,0.0,4.07,86.35
2020-07-19 04:00:00,13.45,29.0,0.0,29.0,3.86,92.65
2020-07-19 05:00:00,13.52,67.0,0.0,67.0,3.66,89.45
2020-07-19 06:00:00,14.0,286.0,228.64,188.0,3.52,86.4
2020-07-19 07:00:00,14.94,446.0,375.22,232.0,2.97,89.5
2020-07-19 08:00:00,16.61,663.0,731.14,157.0,3.52,78.0
2020-07-19 09:00:00,17.95,753.0,711.63,194.0,3.72,70.35
2020-07-19 10:00:00,19.03,654.0,320.97,383.0,4.07,61.3
2020-07-19 11:00:00,19.79,105.0,0.0,105.0,4.0,61.4
2020-07-19 12:00:00,19.68,279.0,1.18,278.0,4.14,59.25
2020-07-19 13:00:00,18.91,303.0,7.63,297.0,4.34,61.2
2020-07-19 14:00:00,18.63,448.0,167.44,332.0,4.34,63.4
2020-07-19 15:00:00,18.95,469.0,448.17,213.0,4.41,63.4
2020-07-19 16:00:00,19.23,268.0,172.25,194.0,4.21,63.5
2020-07-19 17:00:00,18.02,135.0,75.65,114.0,4.76,63.4
2020-07-19 18:00:00,17.19,74.0,223.02,46.0,3.66,70.3
2020-07-19 19:00:00,16.73,0.0,-0.0,0.0,3.45,67.75
2020-07-19 20:00:00,16.29,0.0,-0.0,0.0,3.66,67.65
2020-07-19 21:00:00,15.89,0.0,-0.0,0.0,3.72,70.0
2020-07-19 22:00:00,15.67,0.0,-0.0,0.0,3.66,70.0
2020-07-19 23:00:00,15.18,0.0,-0.0,0.0,3.52,72.45
2020-07-20 00:00:00,14.71,0.0,-0.0,0.0,3.31,75.0
2020-07-20 01:00:00,14.35,0.0,-0.0,0.0,3.1,77.65
2020-07-20 02:00:00,13.94,0.0,-0.0,0.0,2.83,80.4
2020-07-20 03:00:00,13.5,0.0,-0.0,0.0,2.69,80.4
2020-07-20 04:00:00,13.33,21.0,0.0,21.0,2.34,83.25
2020-07-20 05:00:00,14.25,85.0,7.3,83.0,2.48,80.45
2020-07-20 06:00:00,15.57,94.0,0.0,94.0,2.48,75.15
2020-07-20 07:00:00,16.29,392.0,234.06,259.0,3.17,77.95
2020-07-20 08:00:00,17.29,333.0,40.57,305.0,3.72,72.8
2020-07-20 09:00:00,18.38,371.0,34.45,344.0,3.86,68.05
2020-07-20 10:00:00,19.4,456.0,67.64,399.0,4.0,61.3
2020-07-20 11:00:00,20.39,286.0,1.16,285.0,4.41,59.35
2020-07-20 12:00:00,20.17,496.0,100.83,411.0,4.97,59.35
2020-07-20 13:00:00,18.47,754.0,712.64,195.0,4.41,70.45
2020-07-20 14:00:00,19.07,538.0,347.28,298.0,4.48,65.75
2020-07-20 15:00:00,20.46,518.0,639.27,154.0,5.38,57.3
2020-07-20 16:00:00,19.08,333.0,402.22,161.0,4.48,63.5
2020-07-20 17:00:00,18.77,213.0,450.18,89.0,3.31,68.05
2020-07-20 18:00:00,18.5,55.0,81.16,45.0,3.52,63.4
2020-07-20 19:00:00,17.56,0.0,-0.0,0.0,3.17,67.95
2020-07-20 20:00:00,16.89,0.0,-0.0,0.0,2.76,72.7
2020-07-20 21:00:00,16.36,0.0,-0.0,0.0,2.41,72.65
2020-07-20 22:00:00,15.68,0.0,-0.0,0.0,2.0,75.15
2020-07-20 23:00:00,15.29,0.0,-0.0,0.0,2.0,77.8
2020-07-21 00:00:00,14.64,0.0,-0.0,0.0,2.14,80.55
2020-07-21 01:00:00,14.0,0.0,-0.0,0.0,2.07,83.4
2020-07-21 02:00:00,13.73,0.0,-0.0,0.0,1.93,86.35
2020-07-21 03:00:00,13.19,0.0,-0.0,0.0,1.93,86.3
2020-07-21 04:00:00,12.7,33.0,8.39,32.0,1.86,89.4
2020-07-21 05:00:00,14.24,63.0,0.0,63.0,1.52,86.4
2020-07-21 06:00:00,16.62,170.0,21.23,161.0,1.38,78.0
2020-07-21 07:00:00,18.73,261.0,37.1,240.0,1.59,75.55
2020-07-21 08:00:00,20.07,388.0,91.55,325.0,1.79,68.3
2020-07-21 09:00:00,21.11,270.0,2.56,268.0,2.83,59.6
2020-07-21 10:00:00,21.74,535.0,146.27,412.0,3.24,53.75
2020-07-21 11:00:00,22.16,609.0,224.11,416.0,2.76,52.0
2020-07-21 12:00:00,23.06,0.0,0.0,0.0,2.62,50.3
2020-07-21 13:00:00,23.86,0.0,0.0,0.0,2.28,47.15
2020-07-21 14:00:00,24.37,0.0,0.0,0.0,1.93,47.25
2020-07-21 15:00:00,24.86,182.0,1.76,181.0,2.07,47.4
2020-07-21 16:00:00,24.67,246.0,129.24,191.0,2.0,49.05
2020-07-21 17:00:00,23.4,185.0,285.51,107.0,0.9,71.25
2020-07-21 18:00:00,23.3,74.0,264.97,42.0,0.48,68.85
2020-07-21 19:00:00,21.72,0.0,-0.0,0.0,1.93,71.0
2020-07-21 20:00:00,19.6,0.0,-0.0,0.0,2.07,78.35
2020-07-21 21:00:00,18.65,0.0,-0.0,0.0,2.28,83.8
2020-07-21 22:00:00,18.24,0.0,-0.0,0.0,2.41,81.0
2020-07-21 23:00:00,18.18,0.0,-0.0,0.0,2.55,81.0
2020-07-22 00:00:00,18.35,0.0,-0.0,0.0,2.55,83.8
2020-07-22 01:00:00,18.25,0.0,-0.0,0.0,2.48,81.0
2020-07-22 02:00:00,18.19,0.0,-0.0,0.0,2.07,83.8
2020-07-22 03:00:00,17.99,0.0,-0.0,0.0,2.34,89.75
2020-07-22 04:00:00,18.5,24.0,0.0,24.0,2.9,86.75
2020-07-22 05:00:00,19.07,22.0,0.0,22.0,3.03,86.8
2020-07-22 06:00:00,20.73,32.0,0.0,32.0,2.97,84.05
2020-07-22 07:00:00,21.33,103.0,0.0,103.0,1.59,81.3
2020-07-22 08:00:00,22.73,327.0,42.27,298.0,1.31,76.15
2020-07-22 09:00:00,25.28,350.0,26.92,329.0,2.48,66.95
2020-07-22 10:00:00,27.15,594.0,237.15,395.0,2.62,60.9
2020-07-22 11:00:00,27.11,271.0,1.16,270.0,3.17,60.9
2020-07-22 12:00:00,24.55,254.0,0.0,254.0,2.97,73.85
2020-07-22 13:00:00,23.91,105.0,0.0,105.0,2.21,76.3
2020-07-22 14:00:00,24.75,225.0,2.91,223.0,1.59,73.95
2020-07-22 15:00:00,26.0,421.0,328.91,235.0,2.07,67.05
2020-07-22 16:00:00,26.19,105.0,0.0,105.0,1.86,62.8
2020-07-22 17:00:00,25.39,171.0,228.91,109.0,1.1,69.25
2020-07-22 18:00:00,24.26,67.0,203.01,43.0,1.24,76.35
2020-07-22 19:00:00,22.57,0.0,-0.0,0.0,2.0,84.25
2020-07-22 20:00:00,21.34,0.0,-0.0,0.0,2.21,89.95
2020-07-22 21:00:00,20.54,0.0,-0.0,0.0,2.28,86.9
2020-07-22 22:00:00,20.07,0.0,-0.0,0.0,2.34,86.85
2020-07-22 23:00:00,19.76,0.0,-0.0,0.0,2.41,86.85
2020-07-23 00:00:00,19.54,0.0,-0.0,0.0,2.48,81.1
2020-07-23 01:00:00,19.12,0.0,-0.0,0.0,2.55,81.05
2020-07-23 02:00:00,18.94,0.0,-0.0,0.0,2.69,81.0
2020-07-23 03:00:00,19.08,0.0,-0.0,0.0,2.83,78.3
2020-07-23 04:00:00,19.56,52.0,96.9,41.0,2.97,75.7
2020-07-23 05:00:00,20.77,51.0,0.0,51.0,2.9,75.85
2020-07-23 06:00:00,22.44,222.0,93.06,183.0,2.48,73.55
2020-07-23 07:00:00,24.29,433.0,377.51,221.0,3.1,69.05
2020-07-23 08:00:00,26.16,340.0,51.17,305.0,3.31,62.8
2020-07-23 09:00:00,27.85,112.0,0.0,112.0,3.31,57.05
2020-07-23 10:00:00,28.78,129.0,0.0,129.0,3.52,53.55
2020-07-23 11:00:00,29.46,453.0,62.96,399.0,3.38,55.4
2020-07-23 12:00:00,29.68,645.0,328.23,370.0,3.03,55.5
2020-07-23 13:00:00,28.82,366.0,34.65,339.0,1.1,63.3
2020-07-23 14:00:00,30.81,411.0,126.91,324.0,2.28,53.9
2020-07-23 15:00:00,27.31,46.0,0.0,46.0,3.24,63.0
2020-07-23 16:00:00,26.24,265.0,189.95,185.0,2.41,67.15
2020-07-23 17:00:00,26.09,165.0,208.64,109.0,3.72,64.8
2020-07-23 18:00:00,24.32,18.0,0.0,18.0,4.62,64.5
2020-07-23 19:00:00,23.57,0.0,-0.0,0.0,3.72,68.95
2020-07-23 20:00:00,21.07,0.0,-0.0,0.0,3.86,81.3
2020-07-23 21:00:00,20.21,0.0,-0.0,0.0,3.59,83.95
2020-07-23 22:00:00,19.58,0.0,-0.0,0.0,3.45,86.85
2020-07-23 23:00:00,19.09,0.0,-0.0,0.0,3.38,86.8
2020-07-24 00:00:00,18.79,0.0,-0.0,0.0,3.45,86.75
2020-07-24 01:00:00,18.27,0.0,-0.0,0.0,3.38,83.8
2020-07-24 02:00:00,17.9,0.0,-0.0,0.0,3.38,86.7
2020-07-24 03:00:00,17.61,0.0,-0.0,0.0,3.31,86.7
2020-07-24 04:00:00,17.61,38.0,27.12,35.0,3.52,83.75
2020-07-24 05:00:00,17.5,142.0,125.21,109.0,3.72,86.65
2020-07-24 06:00:00,17.29,326.0,427.28,148.0,3.79,89.7
2020-07-24 07:00:00,17.94,348.0,159.14,259.0,3.79,86.7
2020-07-24 08:00:00,19.13,506.0,297.71,303.0,3.45,83.85
2020-07-24 09:00:00,20.29,555.0,247.41,363.0,3.24,81.15
2020-07-24 10:00:00,21.06,670.0,374.68,357.0,3.24,75.95
2020-07-24 11:00:00,22.09,332.0,8.18,325.0,3.45,71.05
2020-07-24 12:00:00,22.43,529.0,144.74,408.0,3.93,68.7
2020-07-24 13:00:00,21.87,251.0,1.29,250.0,3.86,66.25
2020-07-24 14:00:00,21.96,219.0,1.46,218.0,4.21,59.7
2020-07-24 15:00:00,22.11,334.0,131.85,260.0,4.07,52.0
2020-07-24 16:00:00,21.91,285.0,250.71,180.0,3.03,55.65
2020-07-24 17:00:00,21.57,181.0,300.91,101.0,2.62,55.65
2020-07-24 18:00:00,20.78,62.0,186.12,41.0,2.69,57.45
2020-07-24 19:00:00,18.48,0.0,-0.0,0.0,2.83,70.45
2020-07-24 20:00:00,17.63,0.0,-0.0,0.0,2.21,70.35
2020-07-24 21:00:00,17.29,0.0,-0.0,0.0,2.07,72.8
2020-07-24 22:00:00,16.93,0.0,-0.0,0.0,2.07,75.3
2020-07-24 23:00:00,16.57,0.0,-0.0,0.0,2.21,75.3
2020-07-25 00:00:00,16.08,0.0,-0.0,0.0,2.21,77.95
2020-07-25 01:00:00,15.7,0.0,-0.0,0.0,2.0,83.55
2020-07-25 02:00:00,14.99,0.0,-0.0,0.0,1.93,86.5
2020-07-25 03:00:00,14.48,0.0,-0.0,0.0,2.07,86.45
2020-07-25 04:00:00,14.62,6.0,0.0,6.0,2.41,86.45
2020-07-25 05:00:00,15.37,21.0,0.0,21.0,2.76,86.5
2020-07-25 06:00:00,15.13,93.0,0.0,93.0,3.59,83.5
2020-07-25 07:00:00,14.1,226.0,16.16,217.0,4.41,89.5
2020-07-25 08:00:00,14.15,382.0,89.75,321.0,4.41,89.5
2020-07-25 09:00:00,15.31,637.0,409.56,320.0,3.86,86.5
2020-07-25 10:00:00,17.61,391.0,31.2,365.0,4.69,67.95
2020-07-25 11:00:00,18.64,590.0,200.26,419.0,5.17,61.2
2020-07-25 12:00:00,18.83,591.0,224.21,404.0,5.52,61.2
2020-07-25 13:00:00,18.78,767.0,783.02,160.0,5.79,59.05
2020-07-25 14:00:00,18.59,59.0,0.0,59.0,5.93,56.95
2020-07-25 15:00:00,18.33,295.0,73.35,254.0,5.59,54.95
2020-07-25 16:00:00,18.21,73.0,0.0,73.0,5.24,54.95
2020-07-25 17:00:00,18.0,154.0,163.37,111.0,4.9,56.85
2020-07-25 18:00:00,17.07,69.0,281.87,38.0,4.48,63.2
2020-07-25 19:00:00,15.85,0.0,-0.0,0.0,4.21,70.0
2020-07-25 20:00:00,15.56,0.0,-0.0,0.0,3.93,72.55
2020-07-25 21:00:00,15.2,0.0,-0.0,0.0,3.79,75.1
2020-07-25 22:00:00,14.97,0.0,-0.0,0.0,3.86,77.75
2020-07-25 23:00:00,14.64,0.0,-0.0,0.0,3.79,77.75
2020-07-26 00:00:00,14.39,0.0,-0.0,0.0,3.59,80.45
2020-07-26 01:00:00,14.17,0.0,-0.0,0.0,3.38,80.45
2020-07-26 02:00:00,13.76,0.0,-0.0,0.0,3.17,80.4
2020-07-26 03:00:00,13.38,0.0,-0.0,0.0,3.1,83.25
2020-07-26 04:00:00,12.94,31.0,9.56,30.0,3.03,86.25
2020-07-26 05:00:00,13.29,124.0,69.77,106.0,2.76,86.3
2020-07-26 06:00:00,14.1,262.0,184.71,186.0,3.79,80.45
2020-07-26 07:00:00,14.36,327.0,119.02,261.0,3.72,86.4
2020-07-26 08:00:00,15.59,582.0,484.16,254.0,3.79,72.55
2020-07-26 09:00:00,16.7,582.0,286.31,361.0,3.79,63.05
2020-07-26 10:00:00,17.74,710.0,447.43,338.0,4.62,54.85
2020-07-26 11:00:00,18.11,581.0,184.29,424.0,4.48,51.15
2020-07-26 12:00:00,18.25,746.0,533.62,302.0,4.48,51.15
2020-07-26 13:00:00,18.25,753.0,725.62,192.0,3.79,51.15
2020-07-26 14:00:00,19.11,639.0,664.01,188.0,4.0,49.45
2020-07-26 15:00:00,19.08,464.0,458.1,209.0,3.45,49.45
2020-07-26 16:00:00,19.11,361.0,582.37,120.0,3.17,49.45
2020-07-26 17:00:00,18.77,133.0,92.14,109.0,2.28,54.95
2020-07-26 18:00:00,17.54,66.0,270.95,37.0,1.24,67.95
2020-07-26 19:00:00,18.43,0.0,-0.0,0.0,0.62,54.95
2020-07-26 20:00:00,16.84,0.0,-0.0,0.0,1.03,63.05
2020-07-26 21:00:00,13.2,0.0,-0.0,0.0,1.93,80.35
2020-07-26 22:00:00,12.41,0.0,-0.0,0.0,2.0,86.2
2020-07-26 23:00:00,12.32,0.0,-0.0,0.0,2.0,86.2
2020-07-27 00:00:00,12.53,0.0,-0.0,0.0,2.07,83.25
2020-07-27 01:00:00,12.57,0.0,-0.0,0.0,2.14,83.25
2020-07-27 02:00:00,12.29,0.0,-0.0,0.0,2.28,83.15
2020-07-27 03:00:00,12.18,0.0,-0.0,0.0,2.34,83.15
2020-07-27 04:00:00,12.22,59.0,236.24,35.0,2.41,80.2
2020-07-27 05:00:00,13.66,203.0,493.81,77.0,2.28,77.6
2020-07-27 06:00:00,16.11,366.0,638.44,105.0,2.14,70.1
2020-07-27 07:00:00,18.35,507.0,661.15,142.0,2.55,65.65
2020-07-27 08:00:00,20.0,557.0,426.55,269.0,3.03,61.4
2020-07-27 09:00:00,21.36,762.0,783.36,159.0,3.31,57.55
2020-07-27 10:00:00,22.45,842.0,828.36,155.0,3.72,53.85
2020-07-27 11:00:00,23.25,897.0,913.06,121.0,3.86,48.7
2020-07-27 12:00:00,23.92,873.0,906.04,121.0,3.86,48.8
2020-07-27 13:00:00,24.44,801.0,881.98,121.0,3.86,48.95
2020-07-27 14:00:00,24.8,684.0,831.69,121.0,3.72,47.4
2020-07-27 15:00:00,24.99,536.0,756.03,117.0,3.52,49.05
2020-07-27 16:00:00,24.9,370.0,642.03,106.0,3.1,49.05
2020-07-27 17:00:00,24.17,205.0,485.19,80.0,2.41,56.25
2020-07-27 18:00:00,22.64,61.0,240.43,36.0,2.41,62.05
2020-07-27 19:00:00,20.95,0.0,-0.0,0.0,2.62,61.6
2020-07-27 20:00:00,19.75,0.0,-0.0,0.0,2.76,63.6
2020-07-27 21:00:00,18.99,0.0,-0.0,0.0,2.9,65.65
2020-07-27 22:00:00,18.4,0.0,-0.0,0.0,2.83,65.65
2020-07-27 23:00:00,17.84,0.0,-0.0,0.0,2.41,67.95
2020-07-28 00:00:00,16.8,0.0,-0.0,0.0,2.07,75.3
2020-07-28 01:00:00,16.64,0.0,-0.0,0.0,2.28,75.3
2020-07-28 02:00:00,17.12,0.0,-0.0,0.0,2.83,75.4
2020-07-28 03:00:00,17.02,0.0,-0.0,0.0,2.97,80.85
2020-07-28 04:00:00,16.76,5.0,0.0,5.0,2.83,86.6
2020-07-28 05:00:00,16.74,57.0,0.0,57.0,2.9,89.65
2020-07-28 06:00:00,16.74,36.0,0.0,36.0,3.1,89.65
2020-07-28 07:00:00,17.6,62.0,0.0,62.0,3.38,80.9
2020-07-28 08:00:00,17.52,106.0,0.0,106.0,3.31,80.9
2020-07-28 09:00:00,17.8,529.0,208.45,369.0,3.24,78.15
2020-07-28 10:00:00,18.59,145.0,0.0,145.0,3.24,70.45
2020-07-28 11:00:00,19.87,625.0,265.4,400.0,3.59,63.6
2020-07-28 12:00:00,20.51,724.0,508.54,303.0,3.72,59.35
2020-07-28 13:00:00,20.91,522.0,196.42,371.0,3.72,55.45
2020-07-28 14:00:00,20.82,414.0,134.9,323.0,3.38,53.5
2020-07-28 15:00:00,20.75,225.0,18.13,215.0,3.1,53.5
2020-07-28 16:00:00,20.61,294.0,306.02,169.0,2.9,53.5
2020-07-28 17:00:00,20.1,189.0,400.48,87.0,2.34,53.35
2020-07-28 18:00:00,19.06,56.0,198.35,36.0,1.66,61.3
2020-07-28 19:00:00,18.1,0.0,-0.0,0.0,1.1,68.05
2020-07-28 20:00:00,18.89,0.0,-0.0,0.0,0.48,59.05
2020-07-28 21:00:00,16.69,0.0,-0.0,0.0,1.31,65.35
2020-07-28 22:00:00,14.2,0.0,-0.0,0.0,1.79,77.65
2020-07-28 23:00:00,13.18,0.0,-0.0,0.0,1.86,83.25
2020-07-29 00:00:00,12.55,0.0,-0.0,0.0,1.86,86.25
2020-07-29 01:00:00,12.26,0.0,-0.0,0.0,1.86,89.35
2020-07-29 02:00:00,11.81,0.0,-0.0,0.0,1.86,89.3
2020-07-29 03:00:00,11.44,0.0,-0.0,0.0,1.93,92.55
2020-07-29 04:00:00,11.24,38.0,62.94,32.0,1.86,92.55
2020-07-29 05:00:00,13.19,190.0,433.17,82.0,1.52,89.4
2020-07-29 06:00:00,17.42,346.0,565.2,118.0,1.24,78.1
2020-07-29 07:00:00,19.65,503.0,661.73,141.0,1.38,70.65
2020-07-29 08:00:00,21.13,639.0,706.94,165.0,1.93,57.55
2020-07-29 09:00:00,21.93,716.0,641.57,225.0,2.21,53.75
2020-07-29 10:00:00,22.62,769.0,621.78,256.0,2.28,50.3
2020-07-29 11:00:00,23.29,860.0,826.6,161.0,2.21,47.0
2020-07-29 12:00:00,23.55,827.0,795.73,170.0,2.28,47.0
2020-07-29 13:00:00,24.25,741.0,716.26,192.0,2.34,44.05
2020-07-29 14:00:00,24.4,612.0,599.58,209.0,2.34,44.05
2020-07-29 15:00:00,24.59,518.0,708.47,129.0,2.48,42.65
2020-07-29 16:00:00,24.39,350.0,569.46,119.0,2.34,45.6
2020-07-29 17:00:00,23.61,177.0,321.87,96.0,1.86,54.2
2020-07-29 18:00:00,22.09,43.0,92.23,34.0,2.07,59.8
2020-07-29 19:00:00,20.41,0.0,-0.0,0.0,2.48,63.7
2020-07-29 20:00:00,19.32,0.0,-0.0,0.0,2.55,68.1
2020-07-29 21:00:00,18.57,0.0,-0.0,0.0,2.55,68.05
2020-07-29 22:00:00,17.94,0.0,-0.0,0.0,2.62,70.35
2020-07-29 23:00:00,17.44,0.0,-0.0,0.0,2.83,67.85
2020-07-30 00:00:00,17.05,0.0,-0.0,0.0,2.97,65.45
2020-07-30 01:00:00,16.73,0.0,-0.0,0.0,3.17,67.75
2020-07-30 02:00:00,16.6,0.0,-0.0,0.0,3.38,67.75
2020-07-30 03:00:00,16.45,0.0,-0.0,0.0,3.52,72.65
2020-07-30 04:00:00,16.25,47.0,151.95,33.0,3.45,75.25
2020-07-30 05:00:00,16.81,190.0,454.64,78.0,3.45,75.3
2020-07-30 06:00:00,18.43,310.0,401.86,149.0,3.24,72.95
2020-07-30 07:00:00,20.74,194.0,5.51,191.0,3.31,68.4
2020-07-30 08:00:00,22.49,322.0,40.41,295.0,3.17,66.35
2020-07-30 09:00:00,24.09,729.0,695.92,198.0,3.86,62.35
2020-07-30 10:00:00,24.5,442.0,64.41,389.0,4.97,56.25
2020-07-30 11:00:00,24.43,729.0,474.27,329.0,5.31,52.5
2020-07-30 12:00:00,24.31,692.0,429.93,338.0,5.1,50.7
2020-07-30 13:00:00,24.34,582.0,304.93,349.0,4.97,48.95
2020-07-30 14:00:00,24.13,491.0,274.78,307.0,4.62,47.25
2020-07-30 15:00:00,23.47,322.0,120.8,256.0,4.14,50.45
2020-07-30 16:00:00,22.76,195.0,57.11,172.0,3.72,50.3
2020-07-30 17:00:00,21.61,66.0,0.0,66.0,3.52,51.9
2020-07-30 18:00:00,20.42,31.0,21.22,29.0,3.1,55.3
2020-07-30 19:00:00,19.72,0.0,-0.0,0.0,2.41,53.25
2020-07-30 20:00:00,18.37,0.0,-0.0,0.0,1.93,59.05
2020-07-30 21:00:00,16.54,0.0,-0.0,0.0,1.93,65.35
2020-07-30 22:00:00,15.46,0.0,-0.0,0.0,1.86,72.45
2020-07-30 23:00:00,14.48,0.0,-0.0,0.0,1.79,75.0
2020-07-31 00:00:00,13.61,0.0,-0.0,0.0,1.86,77.6
2020-07-31 01:00:00,13.0,0.0,-0.0,0.0,1.79,80.35
2020-07-31 02:00:00,12.42,0.0,-0.0,0.0,1.93,83.15
2020-07-31 03:00:00,12.64,0.0,-0.0,0.0,2.21,80.3
2020-07-31 04:00:00,12.96,9.0,0.0,9.0,2.34,77.5
2020-07-31 05:00:00,13.86,100.0,36.99,91.0,2.0,80.4
2020-07-31 06:00:00,15.68,118.0,2.51,117.0,2.0,70.0
2020-07-31 07:00:00,16.31,228.0,22.15,216.0,2.14,72.65
2020-07-31 08:00:00,17.28,439.0,178.78,320.0,2.07,67.85
2020-07-31 09:00:00,18.2,712.0,641.54,224.0,2.14,61.2
2020-07-31 10:00:00,18.97,710.0,474.08,321.0,2.07,59.05
2020-07-31 11:00:00,19.26,686.0,379.25,367.0,1.86,55.05
2020-07-31 12:00:00,20.0,737.0,539.56,294.0,1.79,53.25
2020-07-31 13:00:00,20.33,615.0,375.5,329.0,1.86,49.7
2020-07-31 14:00:00,20.53,391.0,106.44,320.0,1.66,47.9
2020-07-31 15:00:00,20.37,322.0,121.42,256.0,1.79,47.9
2020-07-31 16:00:00,16.45,306.0,375.26,156.0,1.59,57.83
2020-07-31 17:00:00,16.68,180.0,375.06,88.0,1.64,59.33
2020-07-31 18:00:00,16.9,35.0,55.07,30.0,1.69,60.82
2020-07-31 19:00:00,17.13,0.0,-0.0,0.0,1.74,62.31
2020-07-31 20:00:00,17.36,0.0,-0.0,0.0,1.8,63.8
2020-07-31 21:00:00,17.58,0.0,-0.0,0.0,1.85,65.3
2020-07-31 22:00:00,17.81,0.0,-0.0,0.0,1.9,66.79
2020-07-31 23:00:00,18.04,0.0,-0.0,0.0,1.95,68.28
2020-08-01 00:00:00,18.26,0.0,-0.0,0.0,2.0,69.78
2020-08-01 01:00:00,18.49,0.0,-0.0,0.0,2.06,71.27
2020-08-01 02:00:00,18.71,0.0,-0.0,0.0,2.11,72.76
2020-08-01 03:00:00,18.94,0.0,-0.0,0.0,2.16,74.26
2020-08-01 04:00:00,19.17,30.0,48.62,26.0,2.21,75.75
2020-08-01 05:00:00,19.39,158.0,299.38,87.0,2.26,77.24
2020-08-01 06:00:00,19.62,325.0,540.7,113.0,2.32,78.74
2020-08-01 07:00:00,19.84,484.0,665.41,127.0,2.37,80.23
2020-08-01 08:00:00,25.97,632.0,756.92,132.0,2.28,56.6
2020-08-01 09:00:00,27.51,741.0,797.79,138.0,2.34,51.45
2020-08-01 10:00:00,28.73,816.0,832.32,137.0,2.41,46.65
2020-08-01 11:00:00,29.53,840.0,840.54,137.0,2.28,43.65
2020-08-01 12:00:00,30.09,812.0,820.92,142.0,2.0,38.3
2020-08-01 13:00:00,30.61,73.0,0.0,73.0,1.86,35.85
2020-08-01 14:00:00,30.64,70.0,0.0,70.0,1.52,35.85
2020-08-01 15:00:00,29.67,195.0,7.44,191.0,2.41,38.15
2020-08-01 16:00:00,27.19,285.0,330.43,155.0,3.24,46.4
2020-08-01 17:00:00,25.82,132.0,142.53,98.0,2.14,58.55
2020-08-01 18:00:00,24.87,35.0,83.72,28.0,1.66,66.85
2020-08-01 19:00:00,23.38,0.0,-0.0,0.0,2.55,73.7
2020-08-01 20:00:00,21.48,0.0,-0.0,0.0,2.0,86.95
2020-08-01 21:00:00,20.66,0.0,-0.0,0.0,1.45,89.9
2020-08-01 22:00:00,20.39,0.0,-0.0,0.0,1.66,92.95
2020-08-01 23:00:00,20.02,0.0,-0.0,0.0,1.79,89.85
2020-08-02 00:00:00,19.8,0.0,-0.0,0.0,1.93,89.85
2020-08-02 01:00:00,19.63,0.0,-0.0,0.0,2.34,89.85
2020-08-02 02:00:00,19.26,0.0,-0.0,0.0,2.48,92.9
2020-08-02 03:00:00,18.63,0.0,-0.0,0.0,2.07,92.85
2020-08-02 04:00:00,18.38,9.0,0.0,9.0,1.93,96.05
2020-08-02 05:00:00,18.43,27.0,0.0,27.0,1.93,99.4
2020-08-02 06:00:00,18.84,32.0,0.0,32.0,2.9,96.1
2020-08-02 07:00:00,18.72,96.0,0.0,96.0,1.93,96.1
2020-08-02 08:00:00,18.6,135.0,0.0,135.0,1.79,96.1
2020-08-02 09:00:00,18.53,241.0,1.33,240.0,2.21,96.1
2020-08-02 10:00:00,18.67,345.0,18.44,330.0,2.0,96.1
2020-08-02 11:00:00,19.01,196.0,0.0,196.0,1.93,92.9
2020-08-02 12:00:00,20.44,247.0,0.0,247.0,1.24,92.95
2020-08-02 13:00:00,20.69,162.0,0.0,162.0,1.45,89.9
2020-08-02 14:00:00,20.86,282.0,22.77,267.0,1.52,86.9
2020-08-02 15:00:00,21.02,305.0,114.09,244.0,1.17,84.05
2020-08-02 16:00:00,21.05,271.0,287.08,159.0,0.9,81.3
2020-08-02 17:00:00,20.97,137.0,178.7,95.0,0.55,78.5
2020-08-02 18:00:00,20.68,38.0,137.7,27.0,0.76,78.5
2020-08-02 19:00:00,19.23,0.0,-0.0,0.0,0.83,89.8
2020-08-02 20:00:00,17.97,0.0,-0.0,0.0,1.31,92.85
2020-08-02 21:00:00,17.18,0.0,-0.0,0.0,1.59,92.85
2020-08-02 22:00:00,16.55,0.0,-0.0,0.0,1.79,92.8
2020-08-02 23:00:00,16.58,0.0,-0.0,0.0,1.86,92.8
2020-08-03 00:00:00,16.61,0.0,-0.0,0.0,1.93,92.8
